nFrame,time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
1199,130280,401,126718,137019,not looking,3,122162,137019,89
1200,130313,401,126718,137019,not looking,3,122162,137019,89
1201,130346,401,126718,137019,not looking,3,122162,137019,89
1202,130379,401,126718,137019,not looking,3,122162,137019,89
1203,130412,401,126718,137019,not looking,3,122162,137019,89
1204,130445,401,126718,137019,not looking,3,122162,137019,89
1205,130478,401,126718,137019,not looking,3,122162,137019,89
1206,130511,401,126718,137019,not looking,3,122162,137019,89
1207,130544,401,126718,137019,not looking,3,122162,137019,89
1208,130577,401,126718,137019,not looking,3,122162,137019,89
1209,130610,401,126718,137019,not looking,3,122162,137019,89
1210,130643,401,126718,137019,not looking,3,122162,137019,89
1211,130676,401,126718,137019,not looking,3,122162,137019,89
1212,130709,401,126718,137019,not looking,3,122162,137019,89
1213,130742,401,126718,137019,not looking,3,122162,137019,89
1214,130775,401,126718,137019,not looking,3,122162,137019,89
1215,130808,401,126718,137019,not looking,3,122162,137019,89
1216,130841,401,126718,137019,not looking,3,122162,137019,89
1217,130874,401,126718,137019,not looking,3,122162,137019,89
1218,130907,401,126718,137019,not looking,3,122162,137019,89
1219,130940,401,126718,137019,not looking,3,122162,137019,89
1220,130973,401,126718,137019,not looking,3,122162,137019,89
1221,131006,401,126718,137019,not looking,3,122162,137019,89
1222,131039,401,126718,137019,not looking,3,122162,137019,89
1223,131072,401,126718,137019,not looking,3,122162,137019,89
1224,131105,401,126718,137019,not looking,3,122162,137019,89
1225,131138,401,126718,137019,not looking,3,122162,137019,89
1226,131171,401,126718,137019,not looking,3,122162,137019,89
1227,131204,401,126718,137019,not looking,3,122162,137019,89
1228,131237,401,126718,137019,not looking,3,122162,137019,89
1229,131270,401,126718,137019,not looking,3,122162,137019,89
1230,131303,401,126718,137019,not looking,3,122162,137019,89
1231,131336,401,126718,137019,not looking,3,122162,137019,89
1232,131369,401,126718,137019,not looking,3,122162,137019,89
1233,131402,401,126718,137019,not looking,3,122162,137019,89
1234,131435,401,126718,137019,not looking,3,122162,137019,89
1235,131468,401,126718,137019,not looking,3,122162,137019,89
1236,131501,401,126718,137019,not looking,3,122162,137019,89
1237,131534,401,126718,137019,not looking,3,122162,137019,89
1238,131567,401,126718,137019,not looking,3,122162,137019,89
1239,131600,401,126718,137019,not looking,3,122162,137019,89
1240,131633,401,126718,137019,not looking,3,122162,137019,89
1241,131666,401,126718,137019,not looking,3,122162,137019,89
1242,131699,401,126718,137019,not looking,3,122162,137019,89
1243,131732,401,126718,137019,not looking,3,122162,137019,89
1244,131765,401,126718,137019,not looking,3,122162,137019,89
1245,131798,401,126718,137019,not looking,3,122162,137019,89
1246,131831,401,126718,137019,not looking,3,122162,137019,89
1247,131864,401,126718,137019,not looking,3,122162,137019,89
1248,131897,401,126718,137019,not looking,3,122162,137019,89
1249,131930,401,126718,137019,not looking,3,122162,137019,89
1250,131963,401,126718,137019,not looking,3,122162,137019,89
1251,131996,401,126718,137019,not looking,3,122162,137019,89
1252,132029,401,126718,137019,not looking,3,122162,137019,89
1253,132062,401,126718,137019,not looking,3,122162,137019,89
1254,132095,401,126718,137019,not looking,3,122162,137019,89
1255,132128,401,126718,137019,not looking,3,122162,137019,89
1256,132161,401,126718,137019,not looking,3,122162,137019,89
1257,132194,401,126718,137019,not looking,3,122162,137019,89
1258,132227,401,126718,137019,not looking,3,122162,137019,89
1259,132260,401,126718,137019,not looking,3,122162,137019,89
1260,132293,401,126718,137019,not looking,3,122162,137019,89
1261,132326,401,126718,137019,not looking,3,122162,137019,89
1262,132359,401,126718,137019,not looking,3,122162,137019,89
1263,132392,401,126718,137019,not looking,3,122162,137019,89
1264,132425,401,126718,137019,not looking,3,122162,137019,89
1265,132458,401,126718,137019,not looking,3,122162,137019,89
1266,132491,401,126718,137019,not looking,3,122162,137019,89
1267,132524,401,126718,137019,not looking,3,122162,137019,89
1268,132557,401,126718,137019,not looking,3,122162,137019,89
1269,132590,401,126718,137019,not looking,3,122162,137019,89
1270,132623,401,126718,137019,not looking,3,122162,137019,89
1271,132656,401,126718,137019,not looking,3,122162,137019,89
1272,132689,401,126718,137019,not looking,3,122162,137019,89
1273,132722,401,126718,137019,not looking,3,122162,137019,89
1274,132755,401,126718,137019,not looking,3,122162,137019,89
1275,132788,401,126718,137019,not looking,3,122162,137019,89
1276,132821,401,126718,137019,not looking,3,122162,137019,89
1277,132854,401,126718,137019,not looking,3,122162,137019,89
1278,132887,401,126718,137019,not looking,3,122162,137019,89
1279,132920,401,126718,137019,not looking,3,122162,137019,89
1280,132953,401,126718,137019,not looking,3,122162,137019,89
1281,132986,401,126718,137019,not looking,3,122162,137019,89
1282,133019,401,126718,137019,not looking,3,122162,137019,89
1283,133052,401,126718,137019,not looking,3,122162,137019,89
1284,133085,401,126718,137019,not looking,3,122162,137019,89
1285,133118,401,126718,137019,not looking,3,122162,137019,89
1286,133151,401,126718,137019,not looking,3,122162,137019,89
1287,133184,401,126718,137019,not looking,3,122162,137019,89
1288,133217,401,126718,137019,not looking,3,122162,137019,89
1289,133250,401,126718,137019,not looking,3,122162,137019,89
1290,133283,401,126718,137019,not looking,3,122162,137019,89
1291,133316,401,126718,137019,not looking,3,122162,137019,89
1292,133349,401,126718,137019,not looking,3,122162,137019,89
1293,133382,401,126718,137019,not looking,3,122162,137019,89
1294,133415,401,126718,137019,not looking,3,122162,137019,89
1295,133448,401,126718,137019,not looking,3,122162,137019,89
1296,133481,401,126718,137019,not looking,3,122162,137019,89
1297,133514,401,126718,137019,not looking,3,122162,137019,89
1298,133547,401,126718,137019,not looking,3,122162,137019,89
1299,133580,401,126718,137019,not looking,3,122162,137019,89
1300,133613,401,126718,137019,not looking,3,122162,137019,89
1301,133646,401,126718,137019,not looking,3,122162,137019,89
1302,133679,401,126718,137019,not looking,3,122162,137019,89
1303,133712,401,126718,137019,not looking,3,122162,137019,89
1304,133745,401,126718,137019,not looking,3,122162,137019,89
1305,133778,401,126718,137019,not looking,3,122162,137019,89
1306,133811,401,126718,137019,not looking,3,122162,137019,89
1307,133844,401,126718,137019,not looking,3,122162,137019,89
1308,133877,401,126718,137019,not looking,3,122162,137019,89
1309,133910,401,126718,137019,not looking,3,122162,137019,89
1310,133943,401,126718,137019,not looking,3,122162,137019,89
1311,133976,401,126718,137019,not looking,3,122162,137019,89
1312,134009,401,126718,137019,not looking,3,122162,137019,89
1313,134042,401,126718,137019,not looking,3,122162,137019,89
1314,134075,401,126718,137019,not looking,3,122162,137019,89
1315,134108,401,126718,137019,not looking,3,122162,137019,89
1316,134141,401,126718,137019,not looking,3,122162,137019,89
1317,134174,401,126718,137019,not looking,3,122162,137019,89
1318,134207,401,126718,137019,not looking,3,122162,137019,89
1319,134240,401,126718,137019,not looking,3,122162,137019,89
1320,134273,401,126718,137019,not looking,3,122162,137019,89
1321,134306,401,126718,137019,not looking,3,122162,137019,89
1322,134339,401,126718,137019,not looking,3,122162,137019,89
1323,134372,401,126718,137019,not looking,3,122162,137019,89
1324,134405,401,126718,137019,not looking,3,122162,137019,89
1325,134438,401,126718,137019,not looking,3,122162,137019,89
1326,134471,401,126718,137019,not looking,3,122162,137019,89
1327,134504,401,126718,137019,not looking,3,122162,137019,89
1328,134537,401,126718,137019,not looking,3,122162,137019,89
1329,134570,401,126718,137019,not looking,3,122162,137019,89
1330,134603,401,126718,137019,not looking,3,122162,137019,89
1331,134636,401,126718,137019,not looking,3,122162,137019,89
1332,134669,401,126718,137019,not looking,3,122162,137019,89
1333,134702,401,126718,137019,not looking,3,122162,137019,89
1334,134735,401,126718,137019,not looking,3,122162,137019,89
1335,134768,401,126718,137019,not looking,3,122162,137019,89
1336,134801,401,126718,137019,not looking,3,122162,137019,89
1337,134834,401,126718,137019,not looking,3,122162,137019,89
1338,134867,401,126718,137019,not looking,3,122162,137019,89
1339,134900,401,126718,137019,not looking,3,122162,137019,89
1340,134933,401,126718,137019,not looking,3,122162,137019,89
1341,134966,401,126718,137019,not looking,3,122162,137019,89
1342,134999,401,126718,137019,not looking,3,122162,137019,89
1343,135032,401,126718,137019,not looking,3,122162,137019,89
1344,135065,401,126718,137019,not looking,3,122162,137019,89
1345,135098,401,126718,137019,not looking,3,122162,137019,89
1346,135131,401,126718,137019,not looking,3,122162,137019,89
1347,135164,401,126718,137019,not looking,3,122162,137019,89
1348,135197,401,126718,137019,not looking,3,122162,137019,89
1349,135230,401,126718,137019,not looking,3,122162,137019,89
1350,135263,401,126718,137019,not looking,3,122162,137019,89
1351,135296,401,126718,137019,not looking,3,122162,137019,89
1352,135329,401,126718,137019,not looking,3,122162,137019,89
1353,135362,401,126718,137019,not looking,3,122162,137019,89
1354,135395,401,126718,137019,not looking,3,122162,137019,89
1355,135428,401,126718,137019,not looking,3,122162,137019,89
1356,135461,401,126718,137019,not looking,3,122162,137019,89
1357,135494,401,126718,137019,not looking,3,122162,137019,89
1358,135527,401,126718,137019,not looking,3,122162,137019,89
1359,135560,401,126718,137019,not looking,3,122162,137019,89
1360,135593,401,126718,137019,not looking,3,122162,137019,89
1361,135626,401,126718,137019,not looking,3,122162,137019,89
1362,135659,401,126718,137019,not looking,3,122162,137019,89
1363,135692,401,126718,137019,not looking,3,122162,137019,89
1364,135725,401,126718,137019,not looking,3,122162,137019,89
1365,135758,401,126718,137019,not looking,3,122162,137019,89
1366,135791,401,126718,137019,not looking,3,122162,137019,89
1367,135824,401,126718,137019,not looking,3,122162,137019,89
1368,135857,401,126718,137019,not looking,3,122162,137019,89
1369,135890,401,126718,137019,not looking,3,122162,137019,89
1370,135923,401,126718,137019,not looking,3,122162,137019,89
1371,135956,401,126718,137019,not looking,3,122162,137019,89
1372,135989,401,126718,137019,not looking,3,122162,137019,89
1373,136022,401,126718,137019,not looking,3,122162,137019,89
1374,136055,401,126718,137019,not looking,3,122162,137019,89
1375,136088,401,126718,137019,not looking,3,122162,137019,89
1376,136121,401,126718,137019,not looking,3,122162,137019,89
1377,136154,401,126718,137019,not looking,3,122162,137019,89
1378,136187,401,126718,137019,not looking,3,122162,137019,89
1379,136220,401,126718,137019,not looking,3,122162,137019,89
1380,136253,401,126718,137019,not looking,3,122162,137019,89
1381,136286,401,126718,137019,not looking,3,122162,137019,89
1382,136319,401,126718,137019,not looking,3,122162,137019,89
1383,136352,401,126718,137019,not looking,3,122162,137019,89
1384,136385,401,126718,137019,not looking,3,122162,137019,89
1385,136418,401,126718,137019,not looking,3,122162,137019,89
1386,136451,401,126718,137019,not looking,3,122162,137019,89
1387,136484,401,126718,137019,not looking,3,122162,137019,89
1388,136517,401,126718,137019,not looking,3,122162,137019,89
1389,136550,401,126718,137019,not looking,3,122162,137019,89
1390,136583,401,126718,137019,not looking,3,122162,137019,89
1391,136616,401,126718,137019,not looking,3,122162,137019,89
1392,136649,401,126718,137019,not looking,3,122162,137019,89
1393,136682,401,126718,137019,not looking,3,122162,137019,89
1394,136715,401,126718,137019,not looking,3,122162,137019,89
1395,136748,401,126718,137019,not looking,3,122162,137019,89
1396,136781,401,126718,137019,not looking,3,122162,137019,89
1397,136814,401,126718,137019,not looking,3,122162,137019,89
1398,136847,401,126718,137019,not looking,3,122162,137019,89
1399,136880,401,126718,137019,not looking,3,122162,137019,89
1400,136913,401,126718,137019,not looking,3,122162,137019,89
1401,136946,401,126718,137019,not looking,3,122162,137019,89
1402,136979,401,126718,137019,not looking,3,122162,137019,89
1403,137012,401,126718,137019,not looking,3,122162,137019,89
1404,137045,402,137020,137053,not looking,4,137020,151061,48
1405,137078,403,137054,137087,not looking,4,137020,151061,48
1406,137111,404,137088,137121,not looking,4,137020,151061,48
1407,137144,405,137122,137155,not looking,4,137020,151061,48
1408,137177,406,137156,137189,not looking,4,137020,151061,48
1409,137210,407,137190,137223,not looking,4,137020,151061,48
1410,137243,408,137224,137257,not looking,4,137020,151061,48
1411,137276,409,137258,137291,not looking,4,137020,151061,48
1412,137309,410,137292,137325,not looking,4,137020,151061,48
1413,137342,411,137326,137359,not looking,4,137020,151061,48
1414,137375,412,137360,137393,not looking,4,137020,151061,48
1415,137408,413,137394,137427,left,4,137020,151061,48
1416,137441,414,137428,137461,left,4,137020,151061,48
1417,137474,415,137462,137495,left,4,137020,151061,48
1418,137507,416,137496,137529,left,4,137020,151061,48
1419,137540,417,137530,137563,left,4,137020,151061,48
1420,137573,418,137564,137597,left,4,137020,151061,48
1421,137606,419,137598,137631,left,4,137020,151061,48
1422,137639,420,137632,137665,left,4,137020,151061,48
1423,137672,421,137666,137699,left,4,137020,151061,48
1424,137705,422,137700,137733,left,4,137020,151061,48
1425,137738,423,137734,137767,left,4,137020,151061,48
1426,137771,424,137768,137801,left,4,137020,151061,48
1427,137804,425,137802,137835,left,4,137020,151061,48
1428,137837,426,137836,137869,left,4,137020,151061,48
1429,137870,427,137870,137903,left,4,137020,151061,48
1430,137903,427,137870,137903,left,4,137020,151061,48
1431,137936,428,137904,137937,left,4,137020,151061,48
1432,137969,429,137938,137971,left,4,137020,151061,48
1433,138002,430,137972,138005,left,4,137020,151061,48
1434,138035,431,138006,138039,left,4,137020,151061,48
1435,138068,432,138040,138073,left,4,137020,151061,48
1436,138101,433,138074,138107,left,4,137020,151061,48
1437,138134,434,138108,138141,left,4,137020,151061,48
1438,138167,435,138142,138175,left,4,137020,151061,48
1439,138200,436,138176,138209,not looking,4,137020,151061,48
1440,138233,437,138210,138243,not looking,4,137020,151061,48
1441,138266,438,138244,138277,not looking,4,137020,151061,48
1442,138299,439,138278,138311,not looking,4,137020,151061,48
1443,138332,440,138312,138345,not looking,4,137020,151061,48
