"","X","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"231",231,94791,224,94758,94791,"not looking",2,91698,96220,836,4522,94224,95030,"six",2526,3332,2929,33,3060,3093
"232",232,94824,225,94792,94825,"not looking",2,91698,96220,836,4522,94224,95030,"six",2526,3332,2929,33,3094,3127
"233",233,94857,226,94826,94859,"not looking",2,91698,96220,836,4522,94224,95030,"six",2526,3332,2929,33,3128,3161
"234",234,94890,227,94860,94893,"not looking",2,91698,96220,836,4522,94224,95030,"six",2526,3332,2929,33,3162,3195
"235",235,94923,228,94894,94927,"not looking",2,91698,96220,836,4522,94224,95030,"six",2526,3332,2929,33,3196,3229
"236",236,94956,229,94928,94961,"not looking",2,91698,96220,836,4522,94224,95030,"six",2526,3332,2929,33,3230,3263
"237",237,94989,230,94962,94995,"not looking",2,91698,96220,836,4522,94224,95030,"six",2526,3332,2929,33,3264,3297
"238",238,95022,231,94996,95029,"not looking",2,91698,96220,836,4522,94224,95030,"six",2526,3332,2929,33,3298,3331
"239",239,95055,232,95030,95063,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3332,3365
"240",240,95088,233,95064,95097,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3366,3399
"241",241,95121,234,95098,95131,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3400,3433
"242",242,95154,235,95132,95165,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3434,3467
"243",243,95187,236,95166,95199,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3468,3501
"244",244,95220,237,95200,95233,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3502,3535
"245",245,95253,238,95234,95267,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3536,3569
"246",246,95286,239,95268,95301,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3570,3603
"247",247,95319,240,95302,95335,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3604,3637
"248",248,95352,241,95336,95369,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3638,3671
"249",249,95385,242,95370,95403,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3672,3705
"250",250,95418,243,95404,95437,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3706,3739
"251",251,95451,244,95438,95471,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3740,3773
"252",252,95484,245,95472,95505,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3774,3807
"253",253,95517,246,95506,95539,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3808,3841
"254",254,95550,247,95540,95573,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3842,3875
"255",255,95583,248,95574,95607,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3876,3909
"256",256,95616,249,95608,95641,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3910,3943
"257",257,95649,250,95642,95675,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3944,3977
"258",258,95682,251,95676,95709,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,3978,4011
"259",259,95715,252,95710,95743,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4012,4045
"260",260,95748,253,95744,95777,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4046,4079
"261",261,95781,254,95778,95811,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4080,4113
"262",262,95814,255,95812,95845,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4114,4147
"263",263,95847,256,95846,95879,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4148,4181
"264",264,95880,257,95880,95913,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4182,4215
"265",265,95913,257,95880,95913,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4182,4215
"266",266,95946,258,95914,95947,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4216,4249
"267",267,95979,259,95948,95981,"left",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4250,4283
"268",268,96012,260,95982,96015,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4284,4317
"269",269,96045,261,96016,96049,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4318,4351
"270",270,96078,262,96050,96083,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4352,4385
"271",271,96111,263,96084,96117,"not looking",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4386,4419
"272",272,96144,264,96118,96151,"left",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4420,4453
"273",273,96177,265,96152,96185,"left",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4454,4487
"274",274,96210,266,96186,96219,"left",2,91698,96220,836,4522,NA,NA,NA,NA,NA,NA,33,4488,4521
"275",275,117726,267,117708,117741,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,0,33
"276",276,117759,268,117742,117775,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,34,67
"277",277,117792,269,117776,117809,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,68,101
"278",278,117825,270,117810,117843,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,102,135
"279",279,117858,271,117844,117877,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,136,169
"280",280,117891,272,117878,117911,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,170,203
"281",281,117924,273,117912,117945,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,204,237
"282",282,117957,274,117946,117979,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,238,271
"283",283,117990,275,117980,118013,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,272,305
"284",284,118023,276,118014,118047,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,306,339
"285",285,118056,277,118048,118081,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,340,373
"286",286,118089,278,118082,118115,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,374,407
"287",287,118122,279,118116,118149,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,408,441
"288",288,118155,280,118150,118183,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,442,475
"289",289,118188,281,118184,118217,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,476,509
"290",290,118221,282,118218,118251,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,510,543
"291",291,118254,283,118252,118285,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,544,577
"292",292,118287,284,118286,118319,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,578,611
"293",293,118320,285,118320,118353,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,612,645
"294",294,118353,285,118320,118353,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,612,645
"295",295,118386,286,118354,118387,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,646,679
"296",296,118419,287,118388,118421,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,680,713
"297",297,118452,288,118422,118455,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,714,747
"298",298,118485,289,118456,118489,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,748,781
"299",299,118518,290,118490,118523,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,782,815
"300",300,118551,291,118524,118557,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,816,849
"301",301,118584,292,118558,118591,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,850,883
"302",302,118617,293,118592,118625,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,884,917
"303",303,118650,294,118626,118659,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,918,951
"304",304,118683,295,118660,118693,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,952,985
"305",305,118716,296,118694,118727,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,986,1019
"306",306,118749,297,118728,118761,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1020,1053
"307",307,118782,298,118762,118795,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1054,1087
"308",308,118815,299,118796,118829,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1088,1121
"309",309,118848,300,118830,118863,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1122,1155
"310",310,118881,301,118864,118897,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1156,1189
"311",311,118914,302,118898,118931,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1190,1223
"312",312,118947,303,118932,118965,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1224,1257
"313",313,118980,304,118966,118999,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1258,1291
"314",314,119013,305,119000,119033,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,1292,1325
"315",315,119046,306,119034,119067,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1326,1359
"316",316,119079,307,119068,119101,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1360,1393
"317",317,119112,308,119102,119135,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1394,1427
"318",318,119145,309,119136,119169,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1428,1461
"319",319,119178,310,119170,119203,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1462,1495
"320",320,119211,311,119204,119237,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1496,1529
"321",321,119244,312,119238,119271,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1530,1563
"322",322,119277,313,119272,119305,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1564,1597
"323",323,119310,314,119306,119339,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1598,1631
"324",324,119343,315,119340,119373,"not looking",3,117708,122196,27,4488,119028,119375,"twenty",1320,1667,1493.5,33,1632,1665
"325",325,119376,316,119374,119407,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1666,1699
"326",326,119409,317,119408,119441,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1700,1733
"327",327,119442,318,119442,119475,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1734,1767
"328",328,119475,318,119442,119475,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1734,1767
"329",329,119508,319,119476,119509,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1768,1801
"330",330,119541,320,119510,119543,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1802,1835
"331",331,119574,321,119544,119577,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1836,1869
"332",332,119607,322,119578,119611,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1870,1903
"333",333,119640,323,119612,119645,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1904,1937
"334",334,119673,324,119646,119679,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1938,1971
"335",335,119706,325,119680,119713,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,1972,2005
"336",336,119739,326,119714,119747,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2006,2039
"337",337,119772,327,119748,119781,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2040,2073
"338",338,119805,328,119782,119815,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2074,2107
"339",339,119838,329,119816,119849,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2108,2141
"340",340,119871,330,119850,119883,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2142,2175
"341",341,119904,331,119884,119917,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2176,2209
"342",342,119937,332,119918,119951,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2210,2243
"343",343,119970,333,119952,119985,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2244,2277
"344",344,120003,334,119986,120019,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2278,2311
"345",345,120036,335,120020,120053,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2312,2345
"346",346,120069,336,120054,120087,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2346,2379
"347",347,120102,337,120088,120121,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2380,2413
"348",348,120135,338,120122,120155,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2414,2447
"349",349,120168,339,120156,120189,"not looking",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2448,2481
"350",350,120201,340,120190,120223,"left",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2482,2515
"351",351,120234,341,120224,120257,"left",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2516,2549
"352",352,120267,342,120258,120291,"left",3,117708,122196,27,4488,119375,120269,"seven",1667,2561,2114,33,2550,2583
"353",353,120300,343,120292,120325,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2584,2617
"354",354,120333,344,120326,120359,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2618,2651
"355",355,120366,345,120360,120393,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2652,2685
"356",356,120399,346,120394,120427,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2686,2719
"357",357,120432,347,120428,120461,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2720,2753
"358",358,120465,348,120462,120495,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2754,2787
"359",359,120498,349,120496,120529,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2788,2821
"360",360,120531,350,120530,120563,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2822,2855
"361",361,120564,351,120564,120597,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2856,2889
"362",362,120597,351,120564,120597,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2856,2889
"363",363,120630,352,120598,120631,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2890,2923
"364",364,120663,353,120632,120665,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2924,2957
"365",365,120696,354,120666,120699,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2958,2991
"366",366,120729,355,120700,120733,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,2992,3025
"367",367,120762,356,120734,120767,"not looking",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3026,3059
"368",368,120795,357,120768,120801,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3060,3093
"369",369,120828,358,120802,120835,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3094,3127
"370",370,120861,359,120836,120869,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3128,3161
"371",371,120894,360,120870,120903,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3162,3195
"372",372,120927,361,120904,120937,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3196,3229
"373",373,120960,362,120938,120971,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3230,3263
"374",374,120993,363,120972,121005,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3264,3297
"375",375,121026,364,121006,121039,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3298,3331
"376",376,121059,365,121040,121073,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3332,3365
"377",377,121092,366,121074,121107,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3366,3399
"378",378,121125,367,121108,121141,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3400,3433
"379",379,121158,368,121142,121175,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3434,3467
"380",380,121191,369,121176,121209,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3468,3501
"381",381,121224,370,121210,121243,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3502,3535
"382",382,121257,371,121244,121277,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3536,3569
"383",383,121290,372,121278,121311,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3570,3603
"384",384,121323,373,121312,121345,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3604,3637
"385",385,121356,374,121346,121379,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3638,3671
"386",386,121389,375,121380,121413,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3672,3705
"387",387,121422,376,121414,121447,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3706,3739
"388",388,121455,377,121448,121481,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3740,3773
"389",389,121488,378,121482,121515,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3774,3807
"390",390,121521,379,121516,121549,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3808,3841
"391",391,121554,380,121550,121583,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3842,3875
"392",392,121587,381,121584,121617,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3876,3909
"393",393,121620,382,121618,121651,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3910,3943
"394",394,121653,383,121652,121685,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3944,3977
"395",395,121686,384,121686,121719,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3978,4011
"396",396,121719,384,121686,121719,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,3978,4011
"397",397,121752,385,121720,121753,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4012,4045
"398",398,121785,386,121754,121787,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4046,4079
"399",399,121818,387,121788,121821,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4080,4113
"400",400,121851,388,121822,121855,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4114,4147
"401",401,121884,389,121856,121889,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4148,4181
"402",402,121917,390,121890,121923,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4182,4215
"403",403,121950,391,121924,121957,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4216,4249
"404",404,121983,392,121958,121991,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4250,4283
"405",405,122016,393,121992,122025,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4284,4317
"406",406,122049,394,122026,122059,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4318,4351
"407",407,122082,395,122060,122093,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4352,4385
"408",408,122115,396,122094,122127,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4386,4419
"409",409,122148,397,122128,122161,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4420,4453
"410",410,122181,398,122162,122195,"left",3,117708,122196,27,4488,NA,NA,NA,NA,NA,NA,33,4454,4487
"411",411,134820,399,134810,134843,"not looking",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,0,33
"412",412,134853,400,134844,134877,"not looking",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,34,67
"413",413,134886,401,134878,134911,"left",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,68,101
"414",414,134919,402,134912,134945,"left",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,102,135
"415",415,134952,403,134946,134979,"left",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,136,169
"416",416,134985,404,134980,135013,"left",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,170,203
"417",417,135018,405,135014,135047,"left",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,204,237
"418",418,135051,406,135048,135081,"left",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,238,271
"419",419,135084,407,135082,135115,"left",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,272,305
"420",420,135117,408,135116,135149,"not looking",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,306,339
"421",421,135150,409,135150,135183,"not looking",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,340,373
"422",422,135183,409,135150,135183,"not looking",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,340,373
"423",423,135216,410,135184,135217,"not looking",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,374,407
"424",424,135249,411,135218,135251,"not looking",4,134810,139332,48,4522,NA,NA,NA,NA,NA,NA,33,408,441
