time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
653547,2928,653514,653547,not looking,23,652460,656948,89
653580,2929,653548,653581,not looking,23,652460,656948,89
653613,2930,653582,653615,not looking,23,652460,656948,89
653646,2931,653616,653649,not looking,23,652460,656948,89
653679,2932,653650,653683,not looking,23,652460,656948,89
653712,2933,653684,653717,not looking,23,652460,656948,89
653745,2934,653718,653751,not looking,23,652460,656948,89
653778,2935,653752,653785,not looking,23,652460,656948,89
653811,2936,653786,653819,not looking,23,652460,656948,89
653844,2937,653820,653853,not looking,23,652460,656948,89
653877,2938,653854,653887,right,23,652460,656948,89
653910,2939,653888,653921,left,23,652460,656948,89
653943,2940,653922,653955,left,23,652460,656948,89
653976,2941,653956,654023,not looking,23,652460,656948,89
654009,2941,653956,654023,not looking,23,652460,656948,89
654042,2942,654024,654057,not looking,23,652460,656948,89
654075,2943,654058,654091,not looking,23,652460,656948,89
654108,2944,654092,654125,not looking,23,652460,656948,89
654141,2945,654126,654159,not looking,23,652460,656948,89
654174,2946,654160,654193,not looking,23,652460,656948,89
654207,2947,654194,654227,not looking,23,652460,656948,89
654240,2948,654228,654261,not looking,23,652460,656948,89
654273,2949,654262,654295,not looking,23,652460,656948,89
654306,2950,654296,654329,not looking,23,652460,656948,89
654339,2951,654330,654363,not looking,23,652460,656948,89
654372,2952,654364,654397,not looking,23,652460,656948,89
654405,2953,654398,654431,not looking,23,652460,656948,89
654438,2954,654432,654465,not looking,23,652460,656948,89
654471,2955,654466,654499,not looking,23,652460,656948,89
654504,2956,654500,654533,not looking,23,652460,656948,89
654537,2957,654534,654567,not looking,23,652460,656948,89
654570,2958,654568,654601,not looking,23,652460,656948,89
654603,2959,654602,654635,not looking,23,652460,656948,89
654636,2960,654636,654669,not looking,23,652460,656948,89
654669,2960,654636,654669,not looking,23,652460,656948,89
654702,2961,654670,654703,not looking,23,652460,656948,89
654735,2962,654704,654737,not looking,23,652460,656948,89
654768,2963,654738,654771,not looking,23,652460,656948,89
654801,2964,654772,654805,not looking,23,652460,656948,89
654834,2965,654806,654839,not looking,23,652460,656948,89
654867,2966,654840,654873,not looking,23,652460,656948,89
654900,2967,654874,654907,not looking,23,652460,656948,89
654933,2968,654908,654941,not looking,23,652460,656948,89
654966,2969,654942,654975,not looking,23,652460,656948,89
654999,2970,654976,655009,not looking,23,652460,656948,89
655032,2971,655010,655043,not looking,23,652460,656948,89
655065,2972,655044,655077,not looking,23,652460,656948,89
655098,2973,655078,655111,not looking,23,652460,656948,89
655131,2974,655112,655145,not looking,23,652460,656948,89
655164,2975,655146,655179,not looking,23,652460,656948,89
655197,2976,655180,655213,not looking,23,652460,656948,89
655230,2977,655214,655247,not looking,23,652460,656948,89
655263,2978,655248,655281,not looking,23,652460,656948,89
655296,2979,655282,655315,not looking,23,652460,656948,89
655329,2980,655316,655349,not looking,23,652460,656948,89
655362,2981,655350,655383,not looking,23,652460,656948,89
655395,2982,655384,655417,not looking,23,652460,656948,89
655428,2983,655418,655451,not looking,23,652460,656948,89
655461,2984,655452,655485,not looking,23,652460,656948,89
655494,2985,655486,655519,not looking,23,652460,656948,89
655527,2986,655520,655553,not looking,23,652460,656948,89
655560,2987,655554,655587,not looking,23,652460,656948,89
655593,2988,655588,655621,not looking,23,652460,656948,89
655626,2989,655622,655655,not looking,23,652460,656948,89
655659,2990,655656,655689,not looking,23,652460,656948,89
655692,2991,655690,655723,not looking,23,652460,656948,89
655725,2992,655724,655757,not looking,23,652460,656948,89
655758,2993,655758,655791,not looking,23,652460,656948,89
655791,2993,655758,655791,not looking,23,652460,656948,89
655824,2994,655792,655825,not looking,23,652460,656948,89
655857,2995,655826,655859,not looking,23,652460,656948,89
655890,2996,655860,655893,not looking,23,652460,656948,89
655923,2997,655894,655927,not looking,23,652460,656948,89
655956,2998,655928,655961,not looking,23,652460,656948,89
655989,2999,655962,655995,not looking,23,652460,656948,89
656022,3000,655996,656029,not looking,23,652460,656948,89
656055,3001,656030,656063,not looking,23,652460,656948,89
656088,3002,656064,656097,not looking,23,652460,656948,89
656121,3003,656098,656131,not looking,23,652460,656948,89
656154,3004,656132,656165,not looking,23,652460,656948,89
656187,3005,656166,656199,not looking,23,652460,656948,89
656220,3006,656200,656233,not looking,23,652460,656948,89
656253,3007,656234,656267,not looking,23,652460,656948,89
656286,3008,656268,656301,not looking,23,652460,656948,89
656319,3009,656302,656335,not looking,23,652460,656948,89
656352,3010,656336,656369,not looking,23,652460,656948,89
656385,3011,656370,656403,not looking,23,652460,656948,89
656418,3012,656404,656437,left,23,652460,656948,89
656451,3013,656438,656471,left,23,652460,656948,89
656484,3014,656472,656505,left,23,652460,656948,89
656517,3015,656506,656539,left,23,652460,656948,89
656550,3016,656540,656573,left,23,652460,656948,89
656583,3017,656574,656607,left,23,652460,656948,89
656616,3018,656608,656641,left,23,652460,656948,89
656649,3019,656642,656675,left,23,652460,656948,89
656682,3020,656676,656709,left,23,652460,656948,89
656715,3021,656710,656743,left,23,652460,656948,89
656748,3022,656744,656777,left,23,652460,656948,89
656781,3023,656778,656811,left,23,652460,656948,89
656814,3024,656812,656845,left,23,652460,656948,89
656847,3025,656846,656879,left,23,652460,656948,89
656880,3026,656880,656913,left,23,652460,656948,89
656913,3026,656880,656913,left,23,652460,656948,89
656946,3027,656914,656947,left,23,652460,656948,89
679221,3028,679218,679251,not looking,24,679218,683706,745
679254,3029,679252,679285,not looking,24,679218,683706,745
679287,3030,679286,679319,not looking,24,679218,683706,745
679320,3031,679320,679353,not looking,24,679218,683706,745
679353,3031,679320,679353,not looking,24,679218,683706,745
679386,3032,679354,679387,not looking,24,679218,683706,745
679419,3033,679388,679421,not looking,24,679218,683706,745
679452,3034,679422,679455,not looking,24,679218,683706,745
679485,3035,679456,679489,not looking,24,679218,683706,745
679518,3036,679490,679523,middle,24,679218,683706,745
679551,3037,679524,679557,left,24,679218,683706,745
679584,3038,679558,679591,left,24,679218,683706,745
679617,3039,679592,679625,left,24,679218,683706,745
679650,3040,679626,679659,not looking,24,679218,683706,745
679683,3041,679660,679693,not looking,24,679218,683706,745
679716,3042,679694,679727,not looking,24,679218,683706,745
679749,3043,679728,679761,not looking,24,679218,683706,745
679782,3044,679762,679795,not looking,24,679218,683706,745
679815,3045,679796,679829,not looking,24,679218,683706,745
679848,3046,679830,679863,not looking,24,679218,683706,745
679881,3047,679864,679897,not looking,24,679218,683706,745
679914,3048,679898,679931,not looking,24,679218,683706,745
679947,3049,679932,679965,not looking,24,679218,683706,745
679980,3050,679966,679999,not looking,24,679218,683706,745
680013,3051,680000,680033,not looking,24,679218,683706,745
680046,3052,680034,680067,not looking,24,679218,683706,745
680079,3053,680068,680101,left,24,679218,683706,745
680112,3054,680102,680135,left,24,679218,683706,745
680145,3055,680136,680169,middle,24,679218,683706,745
680178,3056,680170,680203,not looking,24,679218,683706,745
680211,3057,680204,680237,not looking,24,679218,683706,745
680244,3058,680238,680271,not looking,24,679218,683706,745
680277,3059,680272,680305,not looking,24,679218,683706,745
680310,3060,680306,680339,not looking,24,679218,683706,745
680343,3061,680340,680373,not looking,24,679218,683706,745
680376,3062,680374,680407,not looking,24,679218,683706,745
680409,3063,680408,680441,not looking,24,679218,683706,745
680442,3064,680442,680475,not looking,24,679218,683706,745
680475,3064,680442,680475,not looking,24,679218,683706,745
680508,3065,680476,680509,middle,24,679218,683706,745
680541,3066,680510,680543,not looking,24,679218,683706,745
680574,3067,680544,680577,not looking,24,679218,683706,745
680607,3068,680578,680611,not looking,24,679218,683706,745
680640,3069,680612,680645,not looking,24,679218,683706,745
680673,3070,680646,680679,not looking,24,679218,683706,745
680706,3071,680680,680713,not looking,24,679218,683706,745
680739,3072,680714,680747,not looking,24,679218,683706,745
680772,3073,680748,680781,not looking,24,679218,683706,745
680805,3074,680782,680815,not looking,24,679218,683706,745
680838,3075,680816,680849,not looking,24,679218,683706,745
680871,3076,680850,680883,not looking,24,679218,683706,745
680904,3077,680884,680917,not looking,24,679218,683706,745
680937,3078,680918,680951,not looking,24,679218,683706,745
680970,3079,680952,680985,not looking,24,679218,683706,745
681003,3080,680986,681019,not looking,24,679218,683706,745
681036,3081,681020,681053,not looking,24,679218,683706,745
681069,3082,681054,681087,not looking,24,679218,683706,745
681102,3083,681088,681121,not looking,24,679218,683706,745
681135,3084,681122,681155,not looking,24,679218,683706,745
681168,3085,681156,681189,not looking,24,679218,683706,745
681201,3086,681190,681223,not looking,24,679218,683706,745
681234,3087,681224,681257,not looking,24,679218,683706,745
681267,3088,681258,681291,not looking,24,679218,683706,745
681300,3089,681292,681325,not looking,24,679218,683706,745
681333,3090,681326,681359,not looking,24,679218,683706,745
681366,3091,681360,681393,not looking,24,679218,683706,745
681399,3092,681394,681427,not looking,24,679218,683706,745
681432,3093,681428,681461,not looking,24,679218,683706,745
681465,3094,681462,681495,not looking,24,679218,683706,745
681498,3095,681496,681529,not looking,24,679218,683706,745
681531,3096,681530,681563,not looking,24,679218,683706,745
681564,3097,681564,681597,not looking,24,679218,683706,745
681597,3097,681564,681597,not looking,24,679218,683706,745
681630,3098,681598,681631,not looking,24,679218,683706,745
681663,3099,681632,681665,not looking,24,679218,683706,745
681696,3100,681666,681699,not looking,24,679218,683706,745
681729,3101,681700,681733,not looking,24,679218,683706,745
681762,3102,681734,681767,not looking,24,679218,683706,745
681795,3103,681768,681801,not looking,24,679218,683706,745
681828,3104,681802,681835,left,24,679218,683706,745
681861,3105,681836,681869,not looking,24,679218,683706,745
681894,3106,681870,681903,not looking,24,679218,683706,745
681927,3107,681904,681937,not looking,24,679218,683706,745
681960,3108,681938,681971,not looking,24,679218,683706,745
681993,3109,681972,682005,not looking,24,679218,683706,745
682026,3110,682006,682039,not looking,24,679218,683706,745
682059,3111,682040,682073,not looking,24,679218,683706,745
682092,3112,682074,682107,not looking,24,679218,683706,745
682125,3113,682108,682141,not looking,24,679218,683706,745
682158,3114,682142,682175,not looking,24,679218,683706,745
682191,3115,682176,682209,not looking,24,679218,683706,745
682224,3116,682210,682243,not looking,24,679218,683706,745
682257,3117,682244,682277,not looking,24,679218,683706,745
682290,3118,682278,682311,not looking,24,679218,683706,745
682323,3119,682312,682345,not looking,24,679218,683706,745
682356,3120,682346,682379,not looking,24,679218,683706,745
682389,3121,682380,682413,not looking,24,679218,683706,745
682422,3122,682414,682447,not looking,24,679218,683706,745
682455,3123,682448,682481,not looking,24,679218,683706,745
682488,3124,682482,682515,not looking,24,679218,683706,745
682521,3125,682516,682549,not looking,24,679218,683706,745
682554,3126,682550,682583,not looking,24,679218,683706,745
682587,3127,682584,682617,not looking,24,679218,683706,745
682620,3128,682618,682651,not looking,24,679218,683706,745
682653,3129,682652,682685,not looking,24,679218,683706,745
682686,3130,682686,682719,not looking,24,679218,683706,745
682719,3130,682686,682719,not looking,24,679218,683706,745
682752,3131,682720,682753,not looking,24,679218,683706,745
682785,3132,682754,682787,not looking,24,679218,683706,745
682818,3133,682788,682821,not looking,24,679218,683706,745
682851,3134,682822,682855,not looking,24,679218,683706,745
682884,3135,682856,682889,not looking,24,679218,683706,745
682917,3136,682890,682923,not looking,24,679218,683706,745
682950,3137,682924,682957,not looking,24,679218,683706,745
682983,3138,682958,682991,not looking,24,679218,683706,745
683016,3139,682992,683025,not looking,24,679218,683706,745
683049,3140,683026,683059,not looking,24,679218,683706,745
683082,3141,683060,683093,not looking,24,679218,683706,745
683115,3142,683094,683127,not looking,24,679218,683706,745
683148,3143,683128,683161,not looking,24,679218,683706,745
683181,3144,683162,683195,not looking,24,679218,683706,745
683214,3145,683196,683229,not looking,24,679218,683706,745
683247,3146,683230,683263,not looking,24,679218,683706,745
683280,3147,683264,683297,not looking,24,679218,683706,745
683313,3148,683298,683331,not looking,24,679218,683706,745
683346,3149,683332,683365,not looking,24,679218,683706,745
