frameNumber,time,gazeOrdinal,pointGazeOnsetTime,pointGazeOffsetTime,AOI_lable,trialNumber,trialOnset,trialOffset,targetNumber,word,pointGazeDuration
5449,265419,1384,265419,265451,left,11,261228,265782,69,NA,32
5450,265452,1385,265452,265484,left,11,261228,265782,69,NA,32
5451,265485,1386,265485,265517,left,11,261228,265782,69,NA,32
5452,265518,1387,265518,265550,left,11,261228,265782,69,NA,32
5453,265551,1388,265551,265583,left,11,261228,265782,69,NA,32
5454,265584,1389,265584,265616,left,11,261228,265782,69,NA,32
5455,265617,1390,265617,265649,left,11,261228,265782,69,NA,32
5456,265650,1391,265650,265682,left,11,261228,265782,69,NA,32
5457,265683,1392,265683,265715,left,11,261228,265782,69,NA,32
5458,265716,1393,265716,265748,left,11,261228,265782,69,NA,32
5459,265749,1394,265749,265781,left,11,261228,265782,69,NA,32
6045,285087,1395,285087,285119,left,12,284922,289476,75,NA,32
6046,285120,1396,285120,285152,left,12,284922,289476,75,NA,32
6047,285153,1397,285153,285185,left,12,284922,289476,75,NA,32
6048,285186,1398,285186,285218,left,12,284922,289476,75,NA,32
6049,285219,1399,285219,285251,left,12,284922,289476,75,NA,32
6050,285252,1400,285252,285284,left,12,284922,289476,75,NA,32
6051,285285,1401,285285,285317,left,12,284922,289476,75,NA,32
6052,285318,1402,285318,285350,left,12,284922,289476,75,NA,32
6053,285351,1403,285351,285383,left,12,284922,289476,75,NA,32
6054,285384,1404,285384,285416,left,12,284922,289476,75,NA,32
6055,285417,1405,285417,285449,left,12,284922,289476,75,NA,32
6056,285450,1406,285450,285482,left,12,284922,289476,75,NA,32
6057,285483,1407,285483,285515,left,12,284922,289476,75,NA,32
6058,285516,1408,285516,285548,left,12,284922,289476,75,NA,32
6059,285549,1409,285549,285581,left,12,284922,289476,75,NA,32
6060,285582,1410,285582,285614,left,12,284922,289476,75,NA,32
6061,285615,1411,285615,285647,left,12,284922,289476,75,NA,32
6062,285648,1412,285648,285680,left,12,284922,289476,75,NA,32
6063,285681,1413,285681,285713,left,12,284922,289476,75,NA,32
6064,285714,1414,285714,285746,left,12,284922,289476,75,NA,32
6065,285747,1415,285747,285779,left,12,284922,289476,75,NA,32
6066,285780,1416,285780,285812,left,12,284922,289476,75,NA,32
6067,285813,1417,285813,285845,left,12,284922,289476,75,NA,32
6068,285846,1418,285846,285878,left,12,284922,289476,75,NA,32
6069,285879,1419,285879,285911,left,12,284922,289476,75,NA,32
6070,285912,1420,285912,285944,left,12,284922,289476,75,NA,32
6071,285945,1421,285945,285977,left,12,284922,289476,75,NA,32
6072,285978,1422,285978,286010,left,12,284922,289476,75,NA,32
6073,286011,1423,286011,286043,left,12,284922,289476,75,NA,32
6074,286044,1424,286044,286076,left,12,284922,289476,75,NA,32
6075,286077,1425,286077,286109,left,12,284922,289476,75,NA,32
6076,286110,1426,286110,286142,left,12,284922,289476,75,NA,32
6077,286143,1427,286143,286175,left,12,284922,289476,75,NA,32
