frameNumber,time,gazeOnsetTime,gazeOffsetTime,AOI_lable,trialNumber,trialOnset,trialOffset,targetNumber
11719,472329,472329,472361,m,23,468303,472857,596
11720,472362,472362,472394,m,23,468303,472857,596
11721,472395,472395,472427,m,23,468303,472857,596
11722,472428,472428,472460,m,23,468303,472857,596
11723,472461,472461,472493,m,23,468303,472857,596
11724,472494,472494,472526,m,23,468303,472857,596
11725,472527,472527,472559,m,23,468303,472857,596
11726,472560,472560,472592,m,23,468303,472857,596
11727,472593,472593,472625,m,23,468303,472857,596
11728,472626,472626,472658,m,23,468303,472857,596
11729,472659,472659,472691,i,23,468303,472857,596
11730,472692,472692,472724,m,23,468303,472857,596
11731,472725,472725,472757,m,23,468303,472857,596
11732,472758,472758,472790,m,23,468303,472857,596
11733,472791,472791,472823,m,23,468303,472857,596
12021,482295,482295,482327,l,24,482130,486684,37
12022,482328,482328,482360,l,24,482130,486684,37
12023,482361,482361,482393,l,24,482130,486684,37
12024,482394,482394,482426,l,24,482130,486684,37
12025,482427,482427,482459,l,24,482130,486684,37
12026,482460,482460,482492,l,24,482130,486684,37
12027,482493,482493,482525,l,24,482130,486684,37
12028,482526,482526,482558,l,24,482130,486684,37
12029,482559,482559,482591,l,24,482130,486684,37
12030,482592,482592,482624,l,24,482130,486684,37
12031,482625,482625,482657,l,24,482130,486684,37
12032,482658,482658,482690,l,24,482130,486684,37
12033,482691,482691,482723,l,24,482130,486684,37
12034,482724,482724,482756,l,24,482130,486684,37
12035,482757,482757,482789,l,24,482130,486684,37
12036,482790,482790,482822,l,24,482130,486684,37
12037,482823,482823,482855,l,24,482130,486684,37
12038,482856,482856,482888,l,24,482130,486684,37
12039,482889,482889,482921,l,24,482130,486684,37
12040,482922,482922,482954,l,24,482130,486684,37
12041,482955,482955,482987,l,24,482130,486684,37
12042,482988,482988,483020,l,24,482130,486684,37
12043,483021,483021,483053,l,24,482130,486684,37
12044,483054,483054,483086,l,24,482130,486684,37
12045,483087,483087,483119,l,24,482130,486684,37
12046,483120,483120,483152,l,24,482130,486684,37
12047,483153,483153,483185,l,24,482130,486684,37
12048,483186,483186,483218,l,24,482130,486684,37
12049,483219,483219,483251,l,24,482130,486684,37
12050,483252,483252,483284,l,24,482130,486684,37
12051,483285,483285,483317,l,24,482130,486684,37
12052,483318,483318,483350,l,24,482130,486684,37
12053,483351,483351,483383,l,24,482130,486684,37
12054,483384,483384,483416,l,24,482130,486684,37
12055,483417,483417,483449,l,24,482130,486684,37
12056,483450,483450,483482,l,24,482130,486684,37
12057,483483,483483,483515,l,24,482130,486684,37
12058,483516,483516,483548,l,24,482130,486684,37
12059,483549,483549,483581,l,24,482130,486684,37
12060,483582,483582,483614,l,24,482130,486684,37
12061,483615,483615,483647,l,24,482130,486684,37
12062,483648,483648,483680,l,24,482130,486684,37
12063,483681,483681,483713,l,24,482130,486684,37
12064,483714,483714,483746,l,24,482130,486684,37
12065,483747,483747,483779,l,24,482130,486684,37
12066,483780,483780,483812,l,24,482130,486684,37
12067,483813,483813,483845,l,24,482130,486684,37
12068,483846,483846,483878,l,24,482130,486684,37
12069,483879,483879,483911,l,24,482130,486684,37
12070,483912,483912,483944,l,24,482130,486684,37
12071,483945,483945,483977,l,24,482130,486684,37
12072,483978,483978,484010,l,24,482130,486684,37
12073,484011,484011,484043,l,24,482130,486684,37
12074,484044,484044,484076,l,24,482130,486684,37
12075,484077,484077,484109,l,24,482130,486684,37
12076,484110,484110,484142,l,24,482130,486684,37
12077,484143,484143,484175,l,24,482130,486684,37
12078,484176,484176,484208,l,24,482130,486684,37
12079,484209,484209,484241,l,24,482130,486684,37
12080,484242,484242,484274,l,24,482130,486684,37
12081,484275,484275,484307,l,24,482130,486684,37
12082,484308,484308,484340,l,24,482130,486684,37
12083,484341,484341,484373,l,24,482130,486684,37
12084,484374,484374,484406,l,24,482130,486684,37
12085,484407,484407,484439,l,24,482130,486684,37
12086,484440,484440,484472,l,24,482130,486684,37
12087,484473,484473,484505,l,24,482130,486684,37
12088,484506,484506,484538,l,24,482130,486684,37
12089,484539,484539,484571,l,24,482130,486684,37
12090,484572,484572,484604,l,24,482130,486684,37
12091,484605,484605,484637,l,24,482130,486684,37
12092,484638,484638,484670,l,24,482130,486684,37
12093,484671,484671,484703,l,24,482130,486684,37
12094,484704,484704,484736,l,24,482130,486684,37
12095,484737,484737,484769,l,24,482130,486684,37
12096,484770,484770,484802,l,24,482130,486684,37
12097,484803,484803,484835,l,24,482130,486684,37
12098,484836,484836,484868,l,24,482130,486684,37
12099,484869,484869,484901,l,24,482130,486684,37
12100,484902,484902,484934,l,24,482130,486684,37
12101,484935,484935,484967,l,24,482130,486684,37
12102,484968,484968,485000,l,24,482130,486684,37
12103,485001,485001,485033,l,24,482130,486684,37
12104,485034,485034,485066,l,24,482130,486684,37
12105,485067,485067,485099,l,24,482130,486684,37
12106,485100,485100,485132,l,24,482130,486684,37
12107,485133,485133,485165,l,24,482130,486684,37
12108,485166,485166,485198,l,24,482130,486684,37
12109,485199,485199,485231,l,24,482130,486684,37
12110,485232,485232,485264,l,24,482130,486684,37
12111,485265,485265,485297,l,24,482130,486684,37
12112,485298,485298,485330,l,24,482130,486684,37
12113,485331,485331,485363,l,24,482130,486684,37
12114,485364,485364,485396,l,24,482130,486684,37
12115,485397,485397,485429,l,24,482130,486684,37
12116,485430,485430,485462,l,24,482130,486684,37
12117,485463,485463,485495,l,24,482130,486684,37
12118,485496,485496,485528,l,24,482130,486684,37
12119,485529,485529,485561,l,24,482130,486684,37
12120,485562,485562,485594,l,24,482130,486684,37
12121,485595,485595,485627,l,24,482130,486684,37
12122,485628,485628,485660,l,24,482130,486684,37
12123,485661,485661,485693,l,24,482130,486684,37
12124,485694,485694,485726,l,24,482130,486684,37
12125,485727,485727,485759,l,24,482130,486684,37
12126,485760,485760,485792,l,24,482130,486684,37
12127,485793,485793,485825,l,24,482130,486684,37
12128,485826,485826,485858,l,24,482130,486684,37
12129,485859,485859,485891,l,24,482130,486684,37
12130,485892,485892,485924,l,24,482130,486684,37
12131,485925,485925,485957,l,24,482130,486684,37
12132,485958,485958,485990,l,24,482130,486684,37
12133,485991,485991,486023,l,24,482130,486684,37
12134,486024,486024,486056,l,24,482130,486684,37
12135,486057,486057,486089,l,24,482130,486684,37
12136,486090,486090,486122,l,24,482130,486684,37
12137,486123,486123,486155,l,24,482130,486684,37
12138,486156,486156,486188,l,24,482130,486684,37
12139,486189,486189,486221,l,24,482130,486684,37
12140,486222,486222,486254,l,24,482130,486684,37
12141,486255,486255,486287,i,24,482130,486684,37
12142,486288,486288,486320,i,24,482130,486684,37
12143,486321,486321,486353,i,24,482130,486684,37
12144,486354,486354,486386,i,24,482130,486684,37
12145,486387,486387,486419,i,24,482130,486684,37
12146,486420,486420,486452,l,24,482130,486684,37
12147,486453,486453,486485,l,24,482130,486684,37
12148,486486,486486,486518,l,24,482130,486684,37
12149,486519,486519,486551,l,24,482130,486684,37
12150,486552,486552,486584,l,24,482130,486684,37
12151,486585,486585,486617,n,24,482130,486684,37
12152,486618,486618,486650,n,24,482130,486684,37
