"","X","framenum","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"2393",2393,10363,442246,2317,442238,442271,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1530,1563
"2394",2394,10364,442279,2318,442272,442305,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1564,1597
"2395",2395,10365,442312,2319,442306,442339,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1598,1631
"2396",2396,10366,442345,2320,442340,442373,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1632,1665
"2397",2397,10367,442378,2321,442374,442407,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1666,1699
"2398",2398,10368,442411,2322,442408,442441,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1700,1733
"2399",2399,10369,442444,2323,442442,442475,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1734,1767
"2400",2400,10370,442477,2324,442476,442509,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1768,1801
"2401",2401,10371,442510,2325,442510,442543,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1802,1835
"2402",2402,10372,442543,2325,442510,442543,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1802,1835
"2403",2403,10373,442576,2326,442544,442577,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1836,1869
"2404",2404,10374,442609,2327,442578,442611,"not looking",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1870,1903
"2405",2405,10375,442642,2328,442612,442645,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,1904,1937
"2406",2406,10376,442675,2329,442646,442679,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,1938,1971
"2407",2407,10377,442708,2330,442680,442713,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,1972,2005
"2408",2408,10378,442741,2331,442714,442747,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,2006,2039
"2409",2409,10379,442774,2332,442748,442781,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,2040,2073
"2410",2410,10380,442807,2333,442782,442815,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,2074,2107
"2411",2411,10381,442840,2334,442816,442849,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,2108,2141
"2412",2412,10382,442873,2335,442850,442883,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,2142,2175
"2413",2413,10383,442906,2336,442884,442917,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,2176,2209
"2414",2414,10384,442939,2337,442918,442951,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,2210,2243
"2415",2415,10385,442972,2338,442952,442985,"not looking",19,440708,445230,629,4522,442617,442989,"hundred",1909,2281,2095,33,2244,2277
"2416",2416,10386,443005,2339,442986,443019,"not looking",19,440708,445230,629,4522,442989,443172,"and",2281,2464,2372.5,33,2278,2311
"2417",2417,10387,443038,2340,443020,443053,"not looking",19,440708,445230,629,4522,442989,443172,"and",2281,2464,2372.5,33,2312,2345
"2418",2418,10388,443071,2341,443054,443087,"not looking",19,440708,445230,629,4522,442989,443172,"and",2281,2464,2372.5,33,2346,2379
"2419",2419,10389,443104,2342,443088,443121,"not looking",19,440708,445230,629,4522,442989,443172,"and",2281,2464,2372.5,33,2380,2413
"2420",2420,10390,443137,2343,443122,443155,"not looking",19,440708,445230,629,4522,442989,443172,"and",2281,2464,2372.5,33,2414,2447
"2421",2421,10391,443170,2344,443156,443189,"inbetween",19,440708,445230,629,4522,442989,443172,"and",2281,2464,2372.5,33,2448,2481
"2422",2422,10392,443203,2345,443190,443223,"middle",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2482,2515
"2423",2423,10393,443236,2346,443224,443257,"middle",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2516,2549
"2424",2424,10394,443269,2347,443258,443291,"inbetween",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2550,2583
"2425",2425,10395,443302,2348,443292,443325,"middle",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2584,2617
"2426",2426,10396,443335,2349,443326,443359,"middle",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2618,2651
"2427",2427,10397,443368,2350,443360,443393,"middle",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2652,2685
"2428",2428,10398,443401,2351,443394,443427,"not looking",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2686,2719
"2429",2429,10399,443434,2352,443428,443461,"not looking",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2720,2753
"2430",2430,10400,443467,2353,443462,443495,"not looking",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2754,2787
"2431",2431,10401,443500,2354,443496,443529,"right",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2788,2821
"2432",2432,10402,443533,2355,443530,443563,"inbetween",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2822,2855
"2433",2433,10403,443566,2356,443564,443597,"middle",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2856,2889
"2434",2434,10404,443599,2357,443598,443631,"middle",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2890,2923
"2435",2435,10405,443632,2358,443632,443665,"middle",19,440708,445230,629,4522,443172,443654,"twenty",2464,2946,2705,33,2924,2957
"2436",2436,10406,443665,2358,443632,443665,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,2924,2957
"2437",2437,10407,443698,2359,443666,443699,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,2958,2991
"2438",2438,10408,443731,2360,443700,443733,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,2992,3025
"2439",2439,10409,443764,2361,443734,443767,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3026,3059
"2440",2440,10410,443797,2362,443768,443801,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3060,3093
"2441",2441,10411,443830,2363,443802,443835,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3094,3127
"2442",2442,10412,443863,2364,443836,443869,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3128,3161
"2443",2443,10413,443896,2365,443870,443903,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3162,3195
"2444",2444,10414,443929,2366,443904,443937,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3196,3229
"2445",2445,10415,443962,2367,443938,443971,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3230,3263
"2446",2446,10416,443995,2368,443972,444005,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3264,3297
"2447",2447,10417,444028,2369,444006,444073,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,67,3298,3365
"2448",2448,10418,444061,2369,444006,444073,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,67,3298,3365
"2449",2449,10419,444094,2370,444074,444107,"middle",19,440708,445230,629,4522,443654,444123,"nine",2946,3415,3180.5,33,3366,3399
"2450",2450,10420,444127,2371,444108,444141,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3400,3433
"2451",2451,10421,444160,2372,444142,444175,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3434,3467
"2452",2452,10422,444193,2373,444176,444209,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3468,3501
"2453",2453,10423,444226,2374,444210,444243,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3502,3535
"2454",2454,10424,444259,2375,444244,444277,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3536,3569
"2455",2455,10425,444292,2376,444278,444311,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3570,3603
"2456",2456,10426,444325,2377,444312,444345,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3604,3637
"2457",2457,10427,444358,2378,444346,444379,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3638,3671
"2458",2458,10428,444391,2379,444380,444413,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3672,3705
"2459",2459,10429,444424,2380,444414,444447,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3706,3739
"2460",2460,10430,444457,2381,444448,444481,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3740,3773
"2461",2461,10431,444490,2382,444482,444515,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3774,3807
"2462",2462,10432,444523,2383,444516,444549,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3808,3841
"2463",2463,10433,444556,2384,444550,444583,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3842,3875
"2464",2464,10434,444589,2385,444584,444617,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3876,3909
"2465",2465,10435,444622,2386,444618,444651,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3910,3943
"2466",2466,10436,444655,2387,444652,444685,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3944,3977
"2467",2467,10437,444688,2388,444686,444719,"middle",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,3978,4011
"2468",2468,10438,444721,2389,444720,444753,"inbetween",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4012,4045
"2469",2469,10439,444754,2390,444754,444787,"inbetween",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4046,4079
"2470",2470,10440,444787,2390,444754,444787,"inbetween",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4046,4079
"2471",2471,10441,444820,2391,444788,444821,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4080,4113
"2472",2472,10442,444853,2392,444822,444855,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4114,4147
"2473",2473,10443,444886,2393,444856,444889,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4148,4181
"2474",2474,10444,444919,2394,444890,444923,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4182,4215
"2475",2475,10445,444952,2395,444924,444957,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4216,4249
"2476",2476,10446,444985,2396,444958,444991,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4250,4283
"2477",2477,10447,445018,2397,444992,445025,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4284,4317
"2478",2478,10448,445051,2398,445026,445059,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4318,4351
"2479",2479,10449,445084,2399,445060,445093,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4352,4385
"2480",2480,10450,445117,2400,445094,445127,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4386,4419
"2481",2481,10451,445150,2401,445128,445161,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4420,4453
"2482",2482,10452,445183,2402,445162,445195,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,4454,4487
"2483",2483,10453,445216,2403,445196,445230,"not looking",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,34,4488,4522
"2484",2484,10844,458119,2404,458116,458149,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,340,373
"2485",2485,10845,458152,2405,458150,458183,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,374,407
"2486",2486,10846,458185,2406,458184,458217,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,408,441
"2487",2487,10847,458218,2407,458218,458251,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,442,475
"2488",2488,10848,458251,2407,458218,458251,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,442,475
"2489",2489,10849,458284,2408,458252,458285,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,476,509
"2490",2490,10850,458317,2409,458286,458319,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,510,543
"2491",2491,10851,458350,2410,458320,458353,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,544,577
"2492",2492,10852,458383,2411,458354,458387,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,578,611
"2493",2493,10853,458416,2412,458388,458421,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,612,645
"2494",2494,10854,458449,2413,458422,458455,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,646,679
"2495",2495,10855,458482,2414,458456,458489,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,680,713
"2496",2496,10856,458515,2415,458490,458523,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,714,747
"2497",2497,10857,458548,2416,458524,458557,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,748,781
"2498",2498,10858,458581,2417,458558,458591,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,782,815
"2499",2499,10859,458614,2418,458592,458625,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,816,849
"2500",2500,10860,458647,2419,458626,458659,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,850,883
"2501",2501,10861,458680,2420,458660,458693,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,884,917
"2502",2502,10862,458713,2421,458694,458727,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,918,951
"2503",2503,10863,458746,2422,458728,458761,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,952,985
"2504",2504,10864,458779,2423,458762,458795,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,986,1019
"2505",2505,10865,458812,2424,458796,458829,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,1020,1053
"2506",2506,10866,458845,2425,458830,458863,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,1054,1087
"2507",2507,10867,458878,2426,458864,458897,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,1088,1121
"2508",2508,10868,458911,2427,458898,458931,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,1122,1155
"2509",2509,10869,458944,2428,458932,458965,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,1156,1189
"2510",2510,10870,458977,2429,458966,458999,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,1190,1223
"2511",2511,10871,459010,2430,459000,459033,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,1224,1257
"2512",2512,10872,459043,2431,459034,459067,"right",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,33,1258,1291
"2513",2513,10873,459076,2432,459068,459101,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1292,1325
"2514",2514,10874,459109,2433,459102,459135,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1326,1359
"2515",2515,10875,459142,2434,459136,459169,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1360,1393
"2516",2516,10876,459175,2435,459170,459203,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1394,1427
"2517",2517,10877,459208,2436,459204,459237,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1428,1461
"2518",2518,10878,459241,2437,459238,459271,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1462,1495
"2519",2519,10879,459274,2438,459272,459305,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1496,1529
"2520",2520,10880,459307,2439,459306,459339,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1530,1563
"2521",2521,10881,459340,2440,459340,459373,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1564,1597
"2522",2522,10882,459373,2440,459340,459373,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1564,1597
"2523",2523,10883,459406,2441,459374,459407,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1598,1631
"2524",2524,10884,459439,2442,459408,459441,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1632,1665
"2525",2525,10885,459472,2443,459442,459475,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1666,1699
"2526",2526,10886,459505,2444,459476,459509,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1700,1733
"2527",2527,10887,459538,2445,459510,459543,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1734,1767
"2528",2528,10888,459571,2446,459544,459577,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1768,1801
"2529",2529,10889,459604,2447,459578,459611,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1802,1835
"2530",2530,10890,459637,2448,459612,459645,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1836,1869
"2531",2531,10891,459670,2449,459646,459679,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1870,1903
"2532",2532,10892,459703,2450,459680,459713,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1904,1937
"2533",2533,10893,459736,2451,459714,459747,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1938,1971
"2534",2534,10894,459769,2452,459748,459781,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,1972,2005
"2535",2535,10895,459802,2453,459782,459815,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,2006,2039
"2536",2536,10896,459835,2454,459816,459849,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,2040,2073
"2537",2537,10897,459868,2455,459850,459883,"not looking",20,457776,462298,75,4522,459070,459900,"seventy",1294,2124,1709,33,2074,2107
"2538",2538,10898,459901,2456,459884,459917,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2108,2141
"2539",2539,10899,459934,2457,459918,459951,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2142,2175
"2540",2540,10900,459967,2458,459952,459985,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2176,2209
"2541",2541,10901,460000,2459,459986,460019,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2210,2243
"2542",2542,10902,460033,2460,460020,460053,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2244,2277
"2543",2543,10903,460066,2461,460054,460087,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2278,2311
"2544",2544,10904,460099,2462,460088,460121,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2312,2345
"2545",2545,10905,460132,2463,460122,460155,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2346,2379
"2546",2546,10906,460165,2464,460156,460189,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2380,2413
"2547",2547,10907,460198,2465,460190,460223,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2414,2447
"2548",2548,10908,460231,2466,460224,460257,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2448,2481
"2549",2549,10909,460264,2467,460258,460291,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2482,2515
"2550",2550,10910,460297,2468,460292,460325,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2516,2549
"2551",2551,10911,460330,2469,460326,460359,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2550,2583
"2552",2552,10912,460363,2470,460360,460393,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2584,2617
"2553",2553,10913,460396,2471,460394,460427,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,33,2618,2651
"2554",2554,10914,460429,2472,460428,460495,"not looking",20,457776,462298,75,4522,459900,460442,"five",2124,2666,2395,67,2652,2719
"2555",2555,10915,460462,2472,460428,460495,"not looking",20,457776,462298,75,4522,NA,NA,NA,NA,NA,NA,67,2652,2719
