"","nFrame","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration"
"9882",10558,439127,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9883",10559,439160,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9884",10560,439193,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9885",10561,439226,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9886",10562,439259,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9887",10563,439292,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9888",10564,439325,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9889",10565,439358,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9890",10566,439391,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9891",10567,439424,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9892",10568,439457,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9893",10569,439490,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9894",10570,439523,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9895",10571,439556,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9896",10572,439589,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9897",10573,439622,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9898",10574,439655,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9899",10575,439688,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9900",10576,439721,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9901",10577,439754,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9902",10578,439787,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9903",10579,439820,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9904",10580,439853,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9905",10581,439886,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9906",10582,439919,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9907",10583,439952,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9908",10584,439985,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9909",10585,440018,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9910",10586,440051,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9911",10587,440084,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9912",10588,440117,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9913",10589,440150,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9914",10590,440183,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9915",10591,440216,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9916",10592,440249,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9917",10593,440282,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9918",10594,440315,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9919",10595,440348,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9920",10596,440381,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9921",10597,440414,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9922",10598,440447,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9923",10599,440480,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9924",10600,440513,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9925",10601,440546,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9926",10602,440579,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9927",10603,440612,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9928",10604,440645,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9929",10605,440678,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9930",10606,440711,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9931",10607,440744,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9932",10608,440777,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9933",10609,440810,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9934",10610,440843,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9935",10611,440876,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9936",10612,440909,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9937",10613,440942,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9938",10614,440975,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9939",10615,441008,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9940",10616,441041,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9941",10617,441074,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9942",10618,441107,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9943",10619,441140,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9944",10620,441173,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9945",10621,441206,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9946",10622,441239,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9947",10623,441272,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9948",10624,441305,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9949",10625,441338,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9950",10626,441371,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9951",10627,441404,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9952",10628,441437,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9953",10629,441470,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9954",10630,441503,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9955",10631,441536,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9956",10632,441569,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9957",10633,441602,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9958",10634,441635,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9959",10635,441668,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9960",10636,441701,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9961",10637,441734,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9962",10638,441767,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9963",10639,441800,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9964",10640,441833,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9965",10641,441866,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9966",10642,441899,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9967",10643,441932,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9968",10644,441965,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9969",10645,441998,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9970",10646,442031,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9971",10647,442064,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9972",10648,442097,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9973",10649,442130,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9974",10650,442163,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9975",10651,442196,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9976",10652,442229,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9977",10653,442262,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9978",10654,442295,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9979",10655,442328,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9980",10656,442361,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9981",10657,442394,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9982",10658,442427,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9983",10659,442460,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9984",10660,442493,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9985",10661,442526,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9986",10662,442559,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9987",10663,442592,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9988",10664,442625,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9989",10665,442658,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9990",10666,442691,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9991",10667,442724,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9992",10668,442757,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9993",10669,442790,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9994",10670,442823,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9995",10671,442856,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9996",10672,442889,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9997",10673,442922,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9998",10674,442955,2664,434690,463453,"not looking",20,430134,463453,52,33319
"9999",10675,442988,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10000",10676,443021,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10001",10677,443054,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10002",10678,443087,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10003",10679,443120,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10004",10680,443153,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10005",10681,443186,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10006",10682,443219,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10007",10683,443252,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10008",10684,443285,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10009",10685,443318,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10010",10686,443351,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10011",10687,443384,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10012",10688,443417,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10013",10689,443450,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10014",10690,443483,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10015",10691,443516,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10016",10692,443549,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10017",10693,443582,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10018",10694,443615,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10019",10695,443648,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10020",10696,443681,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10021",10697,443714,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10022",10698,443747,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10023",10699,443780,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10024",10700,443813,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10025",10701,443846,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10026",10702,443879,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10027",10703,443912,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10028",10704,443945,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10029",10705,443978,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10030",10706,444011,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10031",10707,444044,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10032",10708,444077,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10033",10709,444110,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10034",10710,444143,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10035",10711,444176,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10036",10712,444209,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10037",10713,444242,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10038",10714,444275,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10039",10715,444308,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10040",10716,444341,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10041",10717,444374,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10042",10718,444407,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10043",10719,444440,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10044",10720,444473,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10045",10721,444506,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10046",10722,444539,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10047",10723,444572,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10048",10724,444605,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10049",10725,444638,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10050",10726,444671,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10051",10727,444704,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10052",10728,444737,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10053",10729,444770,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10054",10730,444803,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10055",10731,444836,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10056",10732,444869,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10057",10733,444902,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10058",10734,444935,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10059",10735,444968,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10060",10736,445001,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10061",10737,445034,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10062",10738,445067,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10063",10739,445100,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10064",10740,445133,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10065",10741,445166,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10066",10742,445199,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10067",10743,445232,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10068",10744,445265,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10069",10745,445298,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10070",10746,445331,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10071",10747,445364,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10072",10748,445397,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10073",10749,445430,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10074",10750,445463,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10075",10751,445496,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10076",10752,445529,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10077",10753,445562,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10078",10754,445595,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10079",10755,445628,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10080",10756,445661,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10081",10757,445694,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10082",10758,445727,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10083",10759,445760,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10084",10760,445793,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10085",10761,445826,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10086",10762,445859,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10087",10763,445892,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10088",10764,445925,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10089",10765,445958,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10090",10766,445991,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10091",10767,446024,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10092",10768,446057,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10093",10769,446090,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10094",10770,446123,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10095",10771,446156,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10096",10772,446189,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10097",10773,446222,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10098",10774,446255,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10099",10775,446288,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10100",10776,446321,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10101",10777,446354,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10102",10778,446387,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10103",10779,446420,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10104",10780,446453,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10105",10781,446486,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10106",10782,446519,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10107",10783,446552,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10108",10784,446585,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10109",10785,446618,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10110",10786,446651,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10111",10787,446684,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10112",10788,446717,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10113",10789,446750,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10114",10790,446783,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10115",10791,446816,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10116",10792,446849,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10117",10793,446882,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10118",10794,446915,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10119",10795,446948,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10120",10796,446981,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10121",10797,447014,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10122",10798,447047,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10123",10799,447080,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10124",10800,447113,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10125",10801,447146,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10126",10802,447179,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10127",10803,447212,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10128",10804,447245,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10129",10805,447278,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10130",10806,447311,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10131",10807,447344,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10132",10808,447377,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10133",10809,447410,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10134",10810,447443,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10135",10811,447476,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10136",10812,447509,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10137",10813,447542,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10138",10814,447575,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10139",10815,447608,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10140",10816,447641,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10141",10817,447674,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10142",10818,447707,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10143",10819,447740,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10144",10820,447773,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10145",10821,447806,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10146",10822,447839,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10147",10823,447872,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10148",10824,447905,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10149",10825,447938,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10150",10826,447971,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10151",10827,448004,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10152",10828,448037,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10153",10829,448070,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10154",10830,448103,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10155",10831,448136,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10156",10832,448169,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10157",10833,448202,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10158",10834,448235,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10159",10835,448268,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10160",10836,448301,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10161",10837,448334,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10162",10838,448367,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10163",10839,448400,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10164",10840,448433,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10165",10841,448466,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10166",10842,448499,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10167",10843,448532,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10168",10844,448565,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10169",10845,448598,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10170",10846,448631,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10171",10847,448664,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10172",10848,448697,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10173",10849,448730,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10174",10850,448763,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10175",10851,448796,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10176",10852,448829,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10177",10853,448862,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10178",10854,448895,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10179",10855,448928,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10180",10856,448961,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10181",10857,448994,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10182",10858,449027,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10183",10859,449060,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10184",10860,449093,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10185",10861,449126,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10186",10862,449159,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10187",10863,449192,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10188",10864,449225,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10189",10865,449258,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10190",10866,449291,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10191",10867,449324,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10192",10868,449357,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10193",10869,449390,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10194",10870,449423,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10195",10871,449456,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10196",10872,449489,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10197",10873,449522,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10198",10874,449555,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10199",10875,449588,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10200",10876,449621,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10201",10877,449654,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10202",10878,449687,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10203",10879,449720,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10204",10880,449753,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10205",10881,449786,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10206",10882,449819,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10207",10883,449852,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10208",10884,449885,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10209",10885,449918,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10210",10886,449951,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10211",10887,449984,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10212",10888,450017,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10213",10889,450050,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10214",10890,450083,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10215",10891,450116,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10216",10892,450149,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10217",10893,450182,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10218",10894,450215,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10219",10895,450248,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10220",10896,450281,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10221",10897,450314,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10222",10898,450347,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10223",10899,450380,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10224",10900,450413,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10225",10901,450446,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10226",10902,450479,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10227",10903,450512,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10228",10904,450545,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10229",10905,450578,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10230",10906,450611,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10231",10907,450644,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10232",10908,450677,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10233",10909,450710,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10234",10910,450743,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10235",10911,450776,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10236",10912,450809,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10237",10913,450842,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10238",10914,450875,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10239",10915,450908,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10240",10916,450941,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10241",10917,450974,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10242",10918,451007,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10243",10919,451040,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10244",10920,451073,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10245",10921,451106,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10246",10922,451139,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10247",10923,451172,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10248",10924,451205,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10249",10925,451238,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10250",10926,451271,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10251",10927,451304,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10252",10928,451337,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10253",10929,451370,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10254",10930,451403,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10255",10931,451436,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10256",10932,451469,2664,434690,463453,"not looking",20,430134,463453,52,33319
"10257",10933,451502,2664,434690,463453,"not looking",20,430134,463453,52,33319
